file,x0,y0,x1,y1,pixels,width,height
testpilot_dark_buttons_035.png,268,451,436,497,7432,174,52
testpilot_dark_buttons_036.png,500,451,670,497,7520,176,52
testpilot_dark_buttons_037.png,1211,451,1386,498,7879,181,53
testpilot_dark_buttons_038.png,974,452,1150,497,7732,182,51
testpilot_dark_buttons_039.png,1212,504,1367,590,12156,161,92
testpilot_dark_buttons_040.png,268,505,418,545,5706,156,46
testpilot_dark_buttons_041.png,738,505,895,546,6244,163,47
testpilot_dark_buttons_042.png,33,506,182,545,5627,155,45
testpilot_dark_buttons_043.png,501,506,651,545,5666,156,45
testpilot_dark_buttons_044.png,975,506,1130,545,5820,161,45
testpilot_dark_buttons_045.png,268,549,418,590,5833,156,47
testpilot_dark_buttons_046.png,737,549,894,593,6545,163,50
testpilot_dark_buttons_047.png,975,549,1130,590,5971,161,47
testpilot_dark_buttons_048.png,33,550,181,590,5741,154,46
testpilot_dark_buttons_049.png,501,550,651,590,5804,156,46
testpilot_dark_buttons_050.png,1025,597,1110,810,12185,91,219
testpilot_dark_buttons_051.png,358,600,434,679,5567,82,85
testpilot_dark_buttons_052.png,924,601,998,676,4404,80,81
testpilot_dark_buttons_053.png,1334,601,1411,677,4654,83,82
testpilot_dark_buttons_054.png,34,602,106,675,4948,78,79
testpilot_dark_buttons_055.png,591,602,665,676,5153,80,80
testpilot_dark_buttons_056.png,1137,602,1208,676,4102,77,80
testpilot_dark_buttons_057.png,139,603,211,674,4871,78,77
testpilot_dark_buttons_058.png,248,603,322,674,4969,80,77
testpilot_dark_buttons_059.png,477,603,551,677,5031,80,80
testpilot_dark_buttons_060.png,723,603,794,674,4008,77,77
testpilot_dark_buttons_061.png,820,603,892,675,4121,78,78
testpilot_dark_buttons_062.png,1236,603,1307,675,4059,77,78
testpilot_dark_buttons_063.png,361,681,432,809,7701,77,134
testpilot_dark_buttons_064.png,34,684,102,746,3976,74,68
testpilot_dark_buttons_065.png,140,684,208,747,4058,74,69
testpilot_dark_buttons_066.png,250,684,321,747,4179,77,69
testpilot_dark_buttons_067.png,479,684,548,747,4057,75,69
testpilot_dark_buttons_068.png,592,684,662,749,4258,76,71
testpilot_dark_buttons_069.png,1340,684,1404,748,3245,70,70
testpilot_dark_buttons_070.png,727,685,789,747,3066,68,68
testpilot_dark_buttons_071.png,825,685,887,747,3050,68,68
testpilot_dark_buttons_072.png,929,685,993,748,3204,70,69
testpilot_dark_buttons_073.png,1140,686,1202,748,3067,68,68
testpilot_dark_buttons_074.png,1241,686,1302,747,2999,67,67
testpilot_dark_buttons_075.png,40,755,95,807,2671,61,58
testpilot_dark_buttons_076.png,146,755,202,807,2695,62,58
testpilot_dark_buttons_077.png,258,755,313,807,2661,61,58
testpilot_dark_buttons_078.png,486,756,541,806,2540,61,56
testpilot_dark_buttons_079.png,598,756,655,807,2565,63,57
testpilot_dark_buttons_080.png,935,756,986,807,2032,57,57
testpilot_dark_buttons_081.png,1347,756,1398,807,2092,57,57
testpilot_dark_buttons_082.png,734,757,782,805,1860,54,54
testpilot_dark_buttons_083.png,832,757,880,805,1824,54,54
testpilot_dark_buttons_084.png,1147,757,1195,805,1850,54,54
testpilot_dark_buttons_085.png,1247,757,1296,805,1887,55,54
testpilot_dark_buttons_086.png,806,819,1024,888,13925,224,75
testpilot_dark_buttons_087.png,29,821,315,882,16766,292,67
testpilot_dark_buttons_088.png,330,821,560,882,13234,236,67
testpilot_dark_buttons_089.png,573,821,794,882,12817,227,67
testpilot_dark_buttons_090.png,1034,821,1196,883,9512,168,68
testpilot_dark_buttons_091.png,1207,821,1418,883,12407,217,68
testpilot_dark_buttons_092.png,658,890,831,951,9710,179,67
testpilot_dark_buttons_093.png,32,893,236,948,10484,210,61
testpilot_dark_buttons_094.png,461,893,646,948,9184,191,61
testpilot_dark_buttons_095.png,1020,893,1192,949,8847,178,62
testpilot_dark_buttons_096.png,1211,893,1419,949,10860,214,62
testpilot_dark_buttons_097.png,254,894,445,948,9698,197,60
testpilot_dark_buttons_098.png,842,895,1004,949,7985,168,60
testpilot_dark_buttons_099.png,535,957,677,1008,6578,148,57
testpilot_dark_buttons_100.png,32,958,183,1006,6737,157,54
testpilot_dark_buttons_101.png,838,958,1011,1006,7600,179,54
testpilot_dark_buttons_102.png,1028,960,1172,1006,6201,150,52
testpilot_dark_buttons_103.png,1187,960,1299,1006,4682,118,52
testpilot_dark_buttons_104.png,1315,960,1417,1006,4231,108,52
testpilot_dark_buttons_105.png,202,961,353,1006,6390,157,51
testpilot_dark_buttons_106.png,372,961,519,1006,6199,153,51
testpilot_dark_buttons_107.png,685,961,821,1006,5711,142,51
testpilot_dark_buttons_108.png,34,1015,213,1046,5355,185,37
testpilot_dark_buttons_109.png,234,1015,430,1046,5886,202,37
testpilot_dark_buttons_110.png,451,1015,726,1046,8342,281,37
testpilot_dark_buttons_111.png,754,1015,1079,1046,9892,331,37
testpilot_dark_buttons_112.png,1100,1015,1417,1046,9640,323,37
